title,date,views,likes,comments
Arsenal vs Chelsea Europa League Preview (ft 100 Pct Chelsea) | Is It A Bigger Game For The Gunners?,2019-05-27T08:36:32Z,114330,2545,477
Auba & Laca Can Bring The Trophy Home! | Biased Europa League Preview,2019-05-26T20:26:23Z,140587,3262,613
I'm A Mad Gooner! | Arsenal Will Win The Europa League! | Ft Glenn & Lumos,2019-05-26T12:37:57Z,22539,637,155
Cech Or Leno? | Arsenal v Chelsea Europa League Preview | Tactical Insight | 6 Days To Baku,2019-05-23T21:25:36Z,117892,2323,738
New Arsenal Adidas Kit Leaked!! | Robbie Reacts New Home & Away Shirts,2019-05-23T11:50:58Z,192363,4435,954
10 Fun Facts About Azerbaijan! Ft Lumos | 7 Days To Baku,2019-05-22T16:46:03Z,25610,682,211
Should Arsenal Boycott The Europa League Final Because Of Mkhitaryan? | Claude & Ty Show,2019-05-21T19:11:14Z,94827,1643,454
Kung Fu Showdown Troopz Vs Sifu Bryan | Biased Premier League Forfeit! 😂,2019-05-21T07:38:08Z,105348,3431,607
All Arsenal's Squad Reviewed & Rated! | The Award Winning All Gunz Blazin Podcast,2019-05-18T07:07:46Z,239587,4614,1539
Can AFTV Win The PUMA HACKED Tournament? (Ft Robbie & Troopz),2019-05-17T19:25:41Z,40743,1028,228
Can’t Wait For The Europa Final & Can Deeney Bully Citeh? | Biased FA Cup Special Preview Show,2019-05-17T10:11:14Z,113918,2967,593
Arsenal’s Best & Worst Players This Season & Who Should Be Signed?  | Claude & Ty Show,2019-05-16T16:19:12Z,104684,2064,855
"From Pépé, Rabiot to Ismaïla Sarr (French Players Arsenal Could Sign | Ft Get French Football News",2019-05-16T06:55:42Z,130997,2837,715
Gold Auba & Citeh Pip The Scoucers To The Title! | The Biased Premier League Show,2019-05-13T14:30:00Z,139454,3737,1083
Burnley 1-3 Arsenal Player Ratings | Aubameyang’s Golden Performance ft Troopz & Moh,2019-05-13T07:56:24Z,85938,2102,388
Burnley 1-3 Arsenal | We Are Going To Win The Europa League!! (Kelechi),2019-05-12T18:38:10Z,72062,1239,212
Burnley 1-3 Arsenal | I'll Give Emery A 6/10 Rating For This Season! (Troopz),2019-05-12T18:16:12Z,248594,5284,1163
Burnley 1-3 Arsenal | We Need To Clear Out 7 To 11 Players In This Team!,2019-05-12T18:12:39Z,27097,520,107
Burnley 1-3 Arsenal | I Would Lose The Europa League If It Meant Spurs Lost Their Final! (DT),2019-05-12T17:24:46Z,381431,7392,1423
Burnley 1-3 Arsenal | Emery Has Got The Best That He Can Get Out Of This Squad (Ben Randm),2019-05-12T17:14:41Z,46331,1061,300
Burnley 1-3 Arsenal | Aubameyang Was Fantastic Today! (Claude),2019-05-12T16:44:18Z,132178,2913,513
Is Ramsey An Arsenal Legend? | The Supporters Club,2019-05-11T18:00:08Z,70303,1390,886
Valencia To Burnley & Who Wins The Title? | The Biased Preview Show Ft Troopz,2019-05-10T18:00:03Z,131037,2787,541
"Robbie & Troopz Give Blood, Fam! | #Date2Donate",2019-05-10T13:00:09Z,24883,1518,165
Valencia 2-4 Arsenal | Fans Go Wild For Aubameyang & Lacazette's Goals!!,2019-05-10T11:18:17Z,41100,1130,105
(MUST WATCH) Arsenal Fans Takeover Valencia - “WE’RE ON THE WAY” | Vlog Day 2,2019-05-10T09:15:57Z,106003,2660,299
Valencia 2-4 Arsenal Player Ratings | Bring Europa Home! (Feat DT & Troopz),2019-05-10T07:08:47Z,315247,7580,1009
Valencia 2-4 Arsenal | This Is The Arsenal I Know And Love (Eisa),2019-05-09T23:11:01Z,35364,707,77
Valencia 2-4 Arsenal | Every Player Stood Up Tonight!,2019-05-09T22:58:22Z,35814,690,119
Valencia 2-4 Arsenal | All Those Who Doubt Aubameyang SHUT YOUR MOUTH!!! (Troopz),2019-05-09T22:55:50Z,254335,7789,964
Are They Still In Our Shadow? | Arsenal Fans React To Tottenham Making The CL Final!,2019-05-09T14:37:37Z,359286,5925,3553
Valencia vs Arsenal Match Preview LIVE From The Mestalla Stadium ft Troopz,2019-05-08T16:57:45Z,122655,2392,733
Were Arsenal Fans Wrong To Walk Out Before The Lap Of Honour? | Claude & Ty Show,2019-05-07T16:34:17Z,178358,3027,1305
Thank You Rambo! | Arsenal Fans Bid Aaron Ramsey Farewell,2019-05-07T11:12:44Z,160437,4801,579
Arsenal 1-1 Brighton | The Players Disrepected The Fans Today! (Deluded Gooner),2019-05-05T20:41:15Z,53720,1460,278
Arsenal 1-1 Brighton | Ozil's Time Is Up & It's Time For Xhaka To Go! (Kenny Ken Rant),2019-05-05T18:44:07Z,123113,2816,789
Yet Another Chance For Arsenal & Troopz Forfeit REVEALED! | Biased Preview Show,2019-05-03T18:00:05Z,108537,2729,511
Arsenal 3-1 Valencia | Ozil Is Showing His True Form!! (Kelechi & LK Kuddy),2019-05-02T21:57:40Z,50336,1125,141
Arsenal 3-1 Valencia | Aubameyang’s Goal Is Absolutely MASSIVE But It’s Not Over! (Graham),2019-05-02T21:50:54Z,71153,1537,170
Arsenal vs Valencia | How Can The Gunners Beat Valencia? | Tactical Insight Preview,2019-05-02T08:31:42Z,56744,1043,289
Who Should Replace Ramsey & What Has Emery Improved At Arsenal? | Claude & Ty Show,2019-04-30T14:58:15Z,89804,1779,1075
Arsenal Bottle It Again & Is De Gea Done Out Here? | Biased Premier League Show Ft Troopz,2019-04-29T18:00:00Z,178812,3703,1261
Leicester City 3-0 Arsenal | Graham Analyses Another Away Day Horror Show! | Tactical Insight,2019-04-29T15:06:54Z,52060,917,501
Leicester City 3-0 Arsenal | Away Fans Let Down Again! Lowest Player Ratings Ever!! Ft Troopz & Moh,2019-04-28T18:40:54Z,336772,5764,1030
Leicester City 3-0 Arsenal | It’s Very Hard To Love This Team! (Moh),2019-04-28T16:22:38Z,179869,2991,582
Leicester City 3-0 Arsenal | The Players Don't Want To Fight For The Club Or The Fans!! (Troopz),2019-04-28T15:26:30Z,513731,8898,1273
Leicester City 3-0 Arsenal | It Seems Like Everyone In The Team Is Lost! (Ben Randm),2019-04-28T15:19:02Z,69053,921,315
Leicester City 3-0 Arsenal | The Game Changed When Iwobi Missed His Chance! (DT Rant),2019-04-28T15:08:50Z,698630,12142,2017
Leicester City 3-0 Arsenal | We Need To Focus On The Europa League Now!,2019-04-28T14:41:49Z,54752,667,257
Leicester City 3-0 Arsenal | They're A Bunch Of Bottle Jobs!! Madison Destroyed Us!,2019-04-28T14:34:25Z,66901,1219,325
Leicester City 3-0 Arsenal | Our Away Form Has Cost Us Top 4! (Johnny),2019-04-28T14:03:08Z,76884,922,317
Leicester City 3-0 Arsenal | Mkhitaryan & Iwobi Are NOT GOOD ENOUGH!,2019-04-28T13:55:57Z,89265,1266,562
What Should We Do With Ozil? | The Supporters Club w/ Turkish,2019-04-26T16:00:04Z,71926,1589,1146
Why Have Arsenal Been So Bad Away From Home? | All Gunz Blazing Podcast ft DT,2019-04-26T09:13:26Z,136294,2578,963
Wolves 3-1 Arsenal | Can Arsenal Still Finish In The Top 4? (Robbie Asks Fans) Ft Ben Randm,2019-04-24T22:27:12Z,52640,479,241
Wolves 3-1 Arsenal | I've Never Seen A Better Promoted Side Than Wolverhampton (Moh),2019-04-24T22:02:56Z,155471,2340,445
"Wolves vs Arsenal Match Preview | ""Second Chance For The Gunners!""",2019-04-23T21:00:00Z,51810,1230,380
Don't Make Mustafi The Scapegoat! Emery Got It Wrong! | Claude & Ty Show,2019-04-23T17:20:33Z,77787,1541,785
Arsenal 2-3 Crystal Palace | Emery’s Team Selection Was Complacent & Arrogant! (Moh),2019-04-22T15:13:53Z,86857,1549,325
Arsenal 2-3 Crystal Palace | Opportunity Missed (BIG TIME!) Player Ratings ft Troopz,2019-04-22T07:32:49Z,107817,2496,647
Arsenal 2-3 Crystal Palace | We Made Benteke Look Ronaldo & Zaha Look Like Messi! (Rant),2019-04-21T19:29:29Z,51260,973,251
Arsenal 2-3 Crystal Palace | Iwobi Should Have Scored! (Kelechi),2019-04-21T18:37:36Z,66763,1241,225
Arsenal 2-3 Crystal Palace | Our Players Lack Passion!,2019-04-21T18:22:24Z,30924,401,139
Arsenal 2-3 Crystal Palace | Elneny Was Anonymous Today!! (Deluded Gooner),2019-04-21T18:19:27Z,22273,682,140
Arsenal 2-3 Crystal Palace | Stop Resting Players! Emery Gets A 0/10 Today! (Claude Rant),2019-04-21T18:01:10Z,243188,4328,1260
"Arsenal 2-3 Crystal Palace | Mustafi, Elneny & Jenkinson Are NOT GOOD ENOUGH!",2019-04-21T17:54:54Z,37332,582,158
Arsenal 2-3 Crystal Palace | Unai Emery Got The Team Selection ALL WRONG!,2019-04-21T17:44:33Z,29957,513,236
Ty Calls Out Troy Deeney & Can We Qualify Against Napoli?! | Claude & Ty Show,2019-04-17T17:00:07Z,46346,1034,462
"Arsenal Legend David Seaman Talks Leno, Cech & The Art Of Goalkeeping",2019-04-17T14:22:19Z,78660,2502,310
Watford 0-1 Arsenal |  Away Win & Back In The Top 4 I Can't Ask For More! | Player Ratings Ft Troopz,2019-04-16T09:45:19Z,69956,1717,311
Watford 0-1 Arsenal | Captain Koscielny Was SUPERB! (Kelechi In Disguise),2019-04-15T22:34:12Z,41535,809,58
Watford 0-1 Arsenal | If We Play Like That vs Napoli We Will Get Annihilated! (DT),2019-04-15T22:30:15Z,272235,4695,546
Watford 0-1 Arsenal | The Only Quality Today Came From Iwobi! (Kenny Ken),2019-04-15T22:03:18Z,36873,632,209
Watford 0-1 Arsenal | We Played Like We Had 10 Men! Mkhitaryan Was Awful! (Da Mobb),2019-04-15T21:56:47Z,30760,554,106
Watford 0-1 Arsenal | The Pressure Is Back On Tottenham Now! (Turkish),2019-04-15T21:53:18Z,48509,1256,161
Do Arsenal Have The Cojones To Beat Watford Away? | All Gunz Blazing Podcast ft DT,2019-04-13T19:00:34Z,120241,2065,678
Can Jekyll & Hyde Arsenal Beat Watford | Biased Preview Show ft Troopz,2019-04-12T18:15:01Z,90111,2249,720
"Arsenal 2-0 Napoli | Torriera, Ramsey & Ozil Ran The Show Today! (Turkish)",2019-04-11T22:35:14Z,60562,1235,186
Arsenal 2-0 Napoli | Torreira Was Superb & Put In A Man Of The Match Performance (Moh),2019-04-11T22:15:09Z,63189,1116,138
Have Arsenal Blown Their Chances Of Top 4 & Can We Beat Napoli? | Claude & Ty Show,2019-04-09T13:21:29Z,79094,1632,833
"Two Places, Four Bottle Jobs! | Biased Premier League Show Ft Troopz",2019-04-08T17:08:15Z,112402,2732,1091
"From Don Robbie To Sheikh Robbie! | Toppa Top: The Best Of AFTV In Dubai Ft Lumos, Troopz & DT",2019-04-06T07:30:03Z,25119,698,138
(BLUD BRUVVAS  EXTRA) AFTV FC Boot Camp Pre Season HELL!!!,2019-04-04T17:58:10Z,45036,995,132
Claude Not A Fan Of VAR & Has Ozil Won Over Unai Emery? | Claude & Ty Show,2019-04-03T05:30:00Z,47441,1002,470
"Arsenal 2-0 Newcastle | Cheeky Sport Take Over Ft DT, Troopz, Jammer, Specs Gonzalez & More!",2019-04-02T18:00:04Z,71179,1840,187
Arsenal 2-0 Newcastle |  Emery Is Putting A Smile Back On The Fans Faces!,2019-04-02T05:57:30Z,12524,380,59
Arsenal 2-0 Newcastle | Third Place Is Ours For The Taking & We Will Get It! (Kelechi),2019-04-01T22:15:37Z,49616,1148,125
Newcastle Will Be Stubborn & What's Up With Xhaka? | All Gunz Blazing Podcast ft DT,2019-03-30T17:03:55Z,120110,3026,729
The Biased Preview Show! Arsenal Are BACK AGAIN! Feat Troopz,2019-03-29T18:00:01Z,107200,2746,514
"Do Players Have Too Much Power? | The Supporters Club Ft Turkish, Lee Judges, Claude & Harry Symeou",2019-03-28T06:30:01Z,39474,767,182
"The Top 4 Debate | Supporters Club Special w/ Turkish Ft Man United, Tottenham & Chelsea Fans",2019-03-27T16:54:07Z,64403,1445,409
Al-Nasr 2-3 Arsenal | Can Arsenal Finish In The Top 4? (Gooners In Dubai Have Their Say),2019-03-26T18:36:13Z,22616,496,110
"AFTV In Dubai Q&A ft Robbie, DT & Troopz | At Five, The Palm, Jumeirah [Part 2]",2019-03-25T18:15:01Z,139745,2875,588
Ty Feels Invincible On His 49th Birthday! | Claude & Ty,2019-03-25T17:17:28Z,48925,1103,447
"AFTV In Dubai Q&A ft Robbie, DT & Troopz | At Five, The Palm, Jumeirah [Part 1]",2019-03-25T14:42:22Z,107846,3236,528
Robbie & Troopz Hit The Burj! | AFTV In Dubai Vlog 2,2019-03-24T10:26:47Z,106934,2487,456
AFTV Q&A At The Five Palm Jumeirah Hotel Don't Miss It! | AFTV In Dubai,2019-03-23T17:49:02Z,32845,852,138
Arsenal & Our Rivals Run In's Examined! | All Gunz Blazing Podcast ft DT,2019-03-21T08:56:17Z,138054,2772,708
Arsenal Chilling Watching Our Favourite BANTER Clubs! | The Biased Premier League Show,2019-03-18T18:42:56Z,155278,4104,1817
How Do You Rate Unai Emery So Far? (Heated Debate) | The Supporters Club Ft Turkish,2019-03-18T12:03:22Z,85861,1842,1266
Arsenal 3-0 Rennes | Maitland-Niles Has Secured His Place! Player Ratings Ft Troopz & Afzal,2019-03-15T13:47:08Z,98087,2156,422
Who Has Been Arsenal’s BEST Player So Far This Season?,2019-03-13T17:00:09Z,22530,426,141
If We Can Beat Man Utd We Can Beat Rennes! | Claude & Ty Show,2019-03-12T19:15:00Z,46828,1154,822
"Arsenal 2-0 Man United | Man City, Liverpool, Arsenal & Man Utd Will Make Top 4!",2019-03-10T23:30:33Z,19559,258,37
Arsenal 2-0 Man United | Unai’s At The Wheel (Flex - United Stand),2019-03-10T22:02:03Z,216482,4433,650
Arsenal v Man United Preview | Can We Shut Up The Cocky Mancs? (Ft DT & Flex),2019-03-09T12:40:11Z,243978,4663,1571
The Biased Preview Show! Arsenal vs Man United SHOWDOWN! Feat Mark Goldbridge & Troopz,2019-03-08T21:28:32Z,231130,5418,1097
What Is Arsenal’s Best Route To The Champions League? | Supporters Club ft Kevin Campbell,2019-03-06T10:25:35Z,44283,1014,376
Troopz Rants At Referees & Are Liverpool Slipping Up Again? | The Biased Premier League Show,2019-03-04T17:28:28Z,158770,4100,1142
Tottenham 1-1 Arsenal | The Refs Cheated Like A Black Man In Ibiza! (Expressions),2019-03-02T17:34:26Z,171204,4173,393
Tottenham 1-1 Arsenal | Leno Made Some FANTASTIC Saves! (Kenny Ken),2019-03-02T15:37:38Z,55455,1133,246
Do We Start Ozil Or Ramsey v Spurs?  | The Supporters Club Ft Ex Arsenal Player Kevin Campbell,2019-03-01T18:57:29Z,40628,1018,305
IT'S All KICKED OFF AGAIN!!!! | Troopz & Expressions Heated NLD Debate | Arsenal vs Spurs,2019-02-28T21:30:00Z,215342,5967,1044
Arsenal 5-1 Bournemouth | Ozil Has Quality No One Else Possesses! (Da Mobb),2019-02-28T00:58:52Z,33252,496,102
Arsenal 5-1 Bournemouth | Lacazette's Confidence Is On 100% !! (Turkish),2019-02-27T22:35:29Z,69490,1463,172
Arsenal Top 5 Mad Player Moments!,2019-02-27T06:00:04Z,65295,1856,255
(Exclusive) Aubameyang & Ian Wright Send A Special Message To Troopz!,2019-02-26T18:20:00Z,139810,4482,285
Better But We Haven’t Turned The Corner Yet! | Claude & TY Show,2019-02-26T08:49:10Z,53463,1201,467
Arsenal Impress & Kepa Disses Sarri! | Biased Premier League Show,2019-02-25T12:00:03Z,187637,4589,1161
Arsenal 2-0 Southampton | Lets Go For Top 4 & The Europa League! (Eisa),2019-02-24T16:31:28Z,15976,356,62
Why Winning The Europa League May Be Harder Than Getting In The Top 4! | All Gunz Blazing Podcast,2019-02-22T17:44:47Z,124054,2460,842
Arsenal 3-0 BATE Borisov Player Ratings | Professional JOB!!! Ft Troopz & TY,2019-02-22T11:44:47Z,60143,1396,257
Arsenal 3-0 BATE Borisov | Ozil Brings Balance & Creativity To The Team!,2019-02-21T21:43:31Z,9848,171,25
Mia Khalifa Takes On The AFTV Bird box CHALLENGE!,2019-02-17T13:55:25Z,122522,2376,985
Was Iwobi MOTM? | Huddersfield 1 -2 Arsenal | Player Ratings ft Troopz & Moh,2019-02-10T11:02:33Z,116081,2399,882
Huddersfield 1-2 Arsenal | The Team Is Not Giving Me Hope For Man Utd & Spurs (DT),2019-02-09T20:23:55Z,339381,5158,1149
Huddersfield 1-2 Arsenal | I Don't Think We'll Make The Top 4! (Moh),2019-02-09T20:15:51Z,77860,1193,222
Will DT Be Backing Stan Kroenke's LA Rams In The Super Bowl?  | All Gunz Blazin Podcast,2019-02-02T13:37:47Z,132155,2657,1041
AFTV Flashback: Man City v Arsenal | The Good & The Bad From The Emirates To The Etihad!,2019-02-02T07:00:02Z,83729,,441
"Transfer Deadline Day Round-Up! I Supporters Club ft Turkish, Claude & Lee Gunner",2019-02-01T07:51:15Z,75093,1224,427
Is Denis Suarez A Good Signing For Arsenal? | Supporters Club Deadline Day Special,2019-01-31T17:50:31Z,111861,1687,400
Huddersfield 1-2 Arsenal | The Whole Match In General Was Poor! (Turkish),2019-02-09T18:05:02Z,77586,1301,255
We Are The Cash Converters Of The Premier League (Loan Kings) | Claude and TY Show,2019-01-31T12:30:07Z,73939,1227,488
Welcome To Arsenal Denis Suarez! (The Little Galician),2019-01-31T12:07:14Z,112596,2483,758
"It's D Day: Will It Be Carrasco, Perisic or Nkunku? | AFTV Transfer Daily (Deadline Day)",2019-01-31T10:34:30Z,95469,2512,701
Suarez Completed But Who's Next? | AFTV Transfer Daily,2019-01-30T11:50:47Z,146214,2841,769
Ivan Perišić Trying To Force Arsenal Move! | AFTV Transfer Daily,2019-01-28T08:14:16Z,139722,2713,1036
Arsenal In Talks With World Cup Star Ivan Perišić! | AFTV Transfer Daily,2019-01-27T08:15:17Z,118106,2121,1090
Arsenal 1-3 Man United | A Horrible Friday Night! | Player Ratings,2019-01-26T10:56:45Z,130568,2476,685
Loan Deal For PSG Star Christopher Nkunku Close! | AFTV Transfer Daily,2019-01-25T09:57:45Z,76849,1606,576
"Arsenal vs Man Utd Combined 11 | Feat Claude, Plus Flex and Rants from Utd Stand",2019-01-24T16:00:07Z,174621,3624,2102
Arsenal In Pole Position For Bad Boy Nainggolan | AFTV Transfer Daily,2019-01-24T11:44:25Z,112690,2130,795
Arsenal vs Man Utd | Lacazette Will Make Mark Goldbridge Eat His Words! (Feat Utd Stand),2019-01-24T08:58:41Z,156360,3616,907
Is The Suarez Deal Off & Arsenal Interested In Brazilian Right Back? | AFTV Transfer Daily,2019-01-23T09:23:02Z,121990,2327,591
Prince Boateng's Shock Move To Barca Means Suarez Is Heading To Arsenal | AFTV Transfer Daily,2019-01-22T08:34:29Z,138192,2346,688
Arsenal Back In Again For Gelson Martins! | AFTV Transfer Daily,2019-01-21T07:31:38Z,102532,2092,647
Bellerin Out For The Rest Of The Season So Should Arsenal Buy A Right Back? | AFTV Transfer Daily,2019-01-20T09:28:44Z,111924,2396,933
REALLY??? Ivan Gazidis Tells AC Milan Not To Sign Ozil | AFTV Transfer Daily,2019-01-19T11:07:06Z,113526,2056,640
Suarez Girlfriend Drops Arsenal Move Hint & Lozano Wanted By Gunners! | AFTV Transfer Daily,2019-01-18T11:12:45Z,118885,2275,646
Crunch Time For Mesut Ozil and Denis Suarez! | AFTV Transfer Daily,2019-01-17T09:56:46Z,131760,2225,787
"The Stan Kroenke Debate! | Supporters Club ft Turkish, Robbie, Lee Judges & Deluded Gooner",2019-01-16T11:30:01Z,127181,2637,961
"BREAKING: Sven Mislintat To Leave Arsenal, WTF Is Going On? | AFTV Transfer Daily Special",2019-01-15T21:48:43Z,168576,3431,2401
Arsenal Interested Wolves Captain And French Legends Son! | AFTV Transfer Daily,2019-01-15T08:17:50Z,107391,1952,669
Emery Working On Signings & Carrasco's Wife Confirms Arsenal Interest? | AFTV Transfer Daily,2019-01-13T12:26:10Z,126799,2714,1089
West Ham 1-0 Arsenal Player Ratings | Poor Performances Everywhere! Ft Troopz,2019-01-13T09:54:15Z,202550,3756,774
West Ham 1-0 Arsenal | Unai Emery Has Made A Lot Of Questionable Decisions!,2019-01-12T16:44:05Z,48808,1022,303
West Ham 1-0 Arsenal | Until Ramsey & Torriera Came On There Was Nothing In The Team (Johnny),2019-01-12T15:13:17Z,51879,716,166
Robbie Tries To Convert Mia Khalifa Into A Gooner! | West Ham v Arsenal,2019-01-11T17:02:45Z,977424,19518,5602
"STAN, If You Can't Afford To Run Arsenal Then Leave! (Robbie's RANT) | AFTV Transfer Daily",2019-01-11T09:59:40Z,242346,5916,2477
"Forget Midfielders, We Need Defenders!!! | All Gunz Blazing Podcast ft DT",2019-01-11T01:22:38Z,139113,2972,723
EPISODE 5 | BLUD BRUVVAS | LEAGUE OF THEIR OWN,2019-01-10T19:01:12Z,367718,8931,1719
Suarez Only Has Eyes For Arsenal | AFTV Transfer Daily,2019-01-10T09:49:38Z,127956,2533,822
"We’ve Got Ozil But Is He Unai Emery’s Man? | Supporters Club ft Turkish, Troopz, Judges & Deluded",2019-01-09T21:57:18Z,91014,2248,809
Blud Bruvvas | Episode 5 Trailer | Bring On The Madness!,2019-01-09T15:25:46Z,84084,1128,199
Carrasco Willing To Take Pay Cut To Move From China To Arsenal | AFTV Transfer Daily,2019-01-09T08:17:40Z,145776,3308,1278
Give Unai A Chance! | Claude & TY,2019-01-08T22:05:48Z,84115,2188,871
Yannick Carrasco Keen On Arsenal Move! | AFTV Transfer Daily,2019-01-08T07:29:42Z,175671,3424,1104
Stop Dissing The FA Cup & Troopz Still Hasn’t Forgiven Fabregas! | Biased Premier League Show,2019-01-07T17:50:28Z,156079,3887,712
Barcelona Playing Hardball Over Suarez! | AFTV Transfer Daily,2019-01-07T07:38:08Z,134579,2929,1405
Is Medhi Benatia On His Way To Arsenal? | AFTV Transfer Daily,2019-01-06T12:23:21Z,142294,3164,1484
Arsenal Close In On Denis Suarez!  | AFTV Transfer Daily,2019-01-05T10:02:35Z,168752,3308,1187
Ramsey Deal Done But Who's Replacing Him? | AFTV Transfer Daily,2019-01-04T09:19:17Z,178688,3950,1691
Should We Sign Gary Cahill?  (Arsenal Fans Have Their Say),2019-01-03T17:36:51Z,29183,735,449
Mesut Ozil Is Staying Put & Who Can Solve Arsenal's CB Problem? | AFTV Transfer Daily,2019-01-03T11:05:53Z,130512,2892,2191
EPISODE 4 | BLUD BRUVVAS | BACK AGAIN!,2019-01-02T19:06:29Z,461508,8813,1341
Emery Wants At Least 2 Players But Where Has The Money Gone? (Robbie Rant) | AFTV Transfer Daily,2019-01-02T09:00:05Z,158352,3699,1645
"(Must Watch) Wow, What An Unbelievable Year! | AFTV 2018 Review",2018-12-31T14:39:01Z,79776,2636,443
Blud Bruvvas | Episode 4 Trailer | THE AFTERMATH,2018-12-31T12:37:10Z,31682,812,168
Liverpool 5-1 Arsenal | Mustafi & Lichtsteiner Were Shocking! (Livz Ledge),2018-12-29T20:39:54Z,99385,1461,418
"Is An European Super League A Good Idea? | The Supporters Club Ft Turkish, Moh & Claude",2018-12-28T20:00:02Z,39201,1093,445
AFTV Flashback: Liverpool v Arsenal - Agony At Anfield (Rants),2018-12-28T12:05:42Z,112469,2255,658
Brighton 1-1 Arsenal | You Don't Take Off Lacazette When You Need A Goal!!,2018-12-26T22:00:26Z,40090,611,282
Brighton 1-1 Arsenal | Taking Off Lacazette Was A Massive Mistake & Its Getting To Him! (Da Mobb),2018-12-26T21:58:29Z,34310,525,165
